,id,obs_id,alt,choice,male,age,protest,know_onshore_plan,instruction,AHI,neighbour101,neighbour11_100,nb_seen_turbines,D_S,D_M,D_L,d_beach,d_to_Bornholm,d_to_Moen,d_to_Anholt,d_to_Jammerbugt,d_to_Vesterhavet,power3,power1_5,power0_75,dist12,dist18,dist50,ondist,cost,project_loc
0,1,1,0,False,True,29,False,False,6,8,False,True,0,0.0,0.0,0.0,5.229181412912539,999.0,307.707383067999,143.051660747877,149.35925840458998,135.79724139705698,False,True,False,False,False,False,False,1200,bornholm
1,1,1,1,True,True,29,False,False,6,8,False,False,0,0.0,0.0,0.0,5.229181412912539,999.0,307.707383067999,143.051660747877,149.35925840458998,135.79724139705698,False,False,False,True,False,False,False,100,moen
2,1,2,1,True,True,29,False,False,6,8,False,False,0,0.0,0.0,0.0,5.229181412912539,999.0,307.707383067999,143.051660747877,149.35925840458998,135.79724139705698,False,False,False,False,False,True,False,50,anholt
3,1,2,0,False,True,29,False,False,6,8,False,False,0,0.0,0.0,0.0,5.229181412912539,999.0,307.707383067999,143.051660747877,149.35925840458998,135.79724139705698,True,False,False,False,False,False,True,50,bornholm
4,1,3,1,False,True,29,False,False,6,8,False,False,0,0.0,0.0,0.0,5.229181412912539,999.0,307.707383067999,143.051660747877,149.35925840458998,135.79724139705698,False,False,False,False,True,False,False,600,jammerbugt
5,1,3,0,True,True,29,False,False,6,8,False,True,0,0.0,0.0,0.0,5.229181412912539,999.0,307.707383067999,143.051660747877,149.35925840458998,135.79724139705698,False,True,False,False,False,False,True,50,bornholm
6,1,4,0,False,True,29,False,False,6,8,True,False,0,0.0,0.0,0.0,5.229181412912539,999.0,307.707383067999,143.051660747877,149.35925840458998,135.79724139705698,False,False,False,False,False,False,False,300,bornholm
7,1,4,1,True,True,29,False,False,6,8,False,False,0,0.0,0.0,0.0,5.229181412912539,999.0,307.707383067999,143.051660747877,149.35925840458998,135.79724139705698,False,False,False,False,False,False,False,300,moen
8,24,9,0,False,False,30,False,False,6,6,False,False,0,0.0,0.0,0.0,9.00850242448443,999.0,296.251960582005,144.915931256092,160.142190139074,146.580173131541,False,False,False,False,False,False,True,100,bornholm
9,24,9,1,True,False,30,False,False,6,6,False,False,0,0.0,0.0,0.0,9.00850242448443,999.0,296.251960582005,144.915931256092,160.142190139074,146.580173131541,False,False,False,False,False,True,False,600,bornholm
10,24,10,1,True,False,30,False,False,6,6,False,False,0,0.0,0.0,0.0,9.00850242448443,999.0,296.251960582005,144.915931256092,160.142190139074,146.580173131541,False,False,False,False,True,False,False,0,anholt
11,24,10,0,False,False,30,False,False,6,6,False,True,0,0.0,0.0,0.0,9.00850242448443,999.0,296.251960582005,144.915931256092,160.142190139074,146.580173131541,False,True,False,False,False,False,False,600,bornholm
12,24,11,0,True,False,30,False,False,6,6,True,False,0,0.0,0.0,0.0,9.00850242448443,999.0,296.251960582005,144.915931256092,160.142190139074,146.580173131541,False,True,False,False,False,False,False,300,bornholm
13,24,11,1,False,False,30,False,False,6,6,False,False,0,0.0,0.0,0.0,9.00850242448443,999.0,296.251960582005,144.915931256092,160.142190139074,146.580173131541,False,False,False,False,False,False,False,100,vesterhavet
14,24,12,1,False,False,30,False,False,6,6,False,False,0,0.0,0.0,0.0,9.00850242448443,999.0,296.251960582005,144.915931256092,160.142190139074,146.580173131541,False,False,False,True,False,False,False,1200,anholt
15,24,12,0,True,False,30,False,False,6,6,False,True,0,0.0,0.0,0.0,9.00850242448443,999.0,296.251960582005,144.915931256092,160.142190139074,146.580173131541,False,True,False,False,False,False,True,50,bornholm
16,90,17,0,True,False,36,False,False,5,5,False,False,0,0.13066832959141053,0.03920049887742317,0.0,16.5650007494087,999.0,313.153439687337,139.946509187726,136.961335323133,123.39931831560101,False,False,False,False,False,False,True,100,bornholm
17,90,17,1,False,False,36,False,False,5,5,False,False,0,0.13066832959141053,0.03920049887742317,0.0,16.5650007494087,999.0,313.153439687337,139.946509187726,136.961335323133,123.39931831560101,False,False,False,False,False,True,False,600,bornholm
18,90,18,0,False,False,36,False,False,5,5,False,True,0,0.13066832959141053,0.03920049887742317,0.0,16.5650007494087,999.0,313.153439687337,139.946509187726,136.961335323133,123.39931831560101,False,True,False,False,False,False,False,600,bornholm
19,90,18,1,True,False,36,False,False,5,5,False,False,0,0.13066832959141053,0.03920049887742317,0.0,16.5650007494087,999.0,313.153439687337,139.946509187726,136.961335323133,123.39931831560101,False,False,False,False,True,False,False,0,anholt
20,90,19,0,False,False,36,False,False,5,5,True,False,0,0.13066832959141053,0.03920049887742317,0.0,16.5650007494087,999.0,313.153439687337,139.946509187726,136.961335323133,123.39931831560101,False,True,False,False,False,False,False,300,bornholm
21,90,19,1,True,False,36,False,False,5,5,False,False,0,0.13066832959141053,0.03920049887742317,0.0,16.5650007494087,999.0,313.153439687337,139.946509187726,136.961335323133,123.39931831560101,False,False,False,False,False,False,False,100,vesterhavet
22,90,20,1,False,False,36,False,False,5,5,False,False,0,0.13066832959141053,0.03920049887742317,0.0,16.5650007494087,999.0,313.153439687337,139.946509187726,136.961335323133,123.39931831560101,False,False,False,True,False,False,False,1200,anholt
23,90,20,0,True,False,36,False,False,5,5,False,True,0,0.13066832959141053,0.03920049887742317,0.0,16.5650007494087,999.0,313.153439687337,139.946509187726,136.961335323133,123.39931831560101,False,True,False,False,False,False,True,50,bornholm
24,101,25,1,False,True,40,False,False,6,8,False,False,0,0.0,0.0,0.0,7.53308374162214,999.0,302.018204825176,141.573674417512,156.75139611013998,143.189379102608,False,False,False,False,False,False,False,1200,jammerbugt
25,101,25,0,True,True,40,False,False,6,8,False,True,0,0.0,0.0,0.0,7.53308374162214,999.0,302.018204825176,141.573674417512,156.75139611013998,143.189379102608,True,False,False,False,False,False,True,300,bornholm
26,101,26,1,True,True,40,False,False,6,8,False,False,0,0.0,0.0,0.0,7.53308374162214,999.0,302.018204825176,141.573674417512,156.75139611013998,143.189379102608,False,False,False,True,False,False,False,0,vesterhavet
27,101,26,0,False,True,40,False,False,6,8,False,False,0,0.0,0.0,0.0,7.53308374162214,999.0,302.018204825176,141.573674417512,156.75139611013998,143.189379102608,False,False,False,False,False,False,False,0,bornholm
28,101,27,1,True,True,40,False,False,6,8,False,False,0,0.0,0.0,0.0,7.53308374162214,999.0,302.018204825176,141.573674417512,156.75139611013998,143.189379102608,False,False,False,False,True,False,False,0,moen
29,101,27,0,False,True,40,False,False,6,8,False,True,0,0.0,0.0,0.0,7.53308374162214,999.0,302.018204825176,141.573674417512,156.75139611013998,143.189379102608,False,False,False,False,False,False,False,100,bornholm
30,101,28,0,False,True,40,False,False,6,8,True,False,0,0.0,0.0,0.0,7.53308374162214,999.0,302.018204825176,141.573674417512,156.75139611013998,143.189379102608,False,True,False,False,False,False,True,1200,bornholm
31,101,28,1,True,True,40,False,False,6,8,False,False,0,0.0,0.0,0.0,7.53308374162214,999.0,302.018204825176,141.573674417512,156.75139611013998,143.189379102608,False,False,False,True,False,False,False,600,bornholm
32,104,33,1,False,False,40,False,False,2,4,False,False,0,0.13803996233230728,0.0,0.0,3.8752428556374796,999.0,321.66658931758496,158.329374617383,144.11220020471,130.550183197177,False,False,False,False,False,False,False,600,anholt
33,104,33,0,True,False,40,False,False,2,4,True,False,0,0.13803996233230728,0.0,0.0,3.8752428556374796,999.0,321.66658931758496,158.329374617383,144.11220020471,130.550183197177,True,False,False,False,False,False,True,300,bornholm
34,104,34,0,True,False,40,False,False,2,4,True,False,0,0.13803996233230728,0.0,0.0,3.8752428556374796,999.0,321.66658931758496,158.329374617383,144.11220020471,130.550183197177,False,True,False,False,False,False,False,600,bornholm
35,104,34,1,False,False,40,False,False,2,4,False,False,0,0.13803996233230728,0.0,0.0,3.8752428556374796,999.0,321.66658931758496,158.329374617383,144.11220020471,130.550183197177,False,False,False,False,False,True,False,1200,jammerbugt
36,104,35,0,True,False,40,False,False,2,4,False,False,0,0.13803996233230728,0.0,0.0,3.8752428556374796,999.0,321.66658931758496,158.329374617383,144.11220020471,130.550183197177,False,False,False,False,False,False,False,100,bornholm
37,104,35,1,False,False,40,False,False,2,4,False,False,0,0.13803996233230728,0.0,0.0,3.8752428556374796,999.0,321.66658931758496,158.329374617383,144.11220020471,130.550183197177,False,False,False,False,False,True,False,50,anholt
38,104,36,1,True,False,40,False,False,2,4,False,False,0,0.13803996233230728,0.0,0.0,3.8752428556374796,999.0,321.66658931758496,158.329374617383,144.11220020471,130.550183197177,False,False,False,False,False,False,False,50,bornholm
39,104,36,0,False,False,40,False,False,2,4,False,False,0,0.13803996233230728,0.0,0.0,3.8752428556374796,999.0,321.66658931758496,158.329374617383,144.11220020471,130.550183197177,True,False,False,False,False,False,True,100,bornholm
40,119,41,0,False,True,46,True,True,6,8,False,False,2,0.0,0.0,0.0,4.03953814574791,999.0,304.459277242685,142.096953485983,150.940877318324,137.378860310791,True,False,False,False,False,False,True,100,bornholm
41,119,41,1,True,True,46,True,True,6,8,False,False,2,0.0,0.0,0.0,4.03953814574791,999.0,304.459277242685,142.096953485983,150.940877318324,137.378860310791,False,False,False,False,True,False,False,50,bornholm
42,119,42,1,True,True,46,True,True,6,8,False,False,2,0.0,0.0,0.0,4.03953814574791,999.0,304.459277242685,142.096953485983,150.940877318324,137.378860310791,False,False,False,False,False,True,False,600,moen
43,119,42,0,False,True,46,True,True,6,8,False,True,2,0.0,0.0,0.0,4.03953814574791,999.0,304.459277242685,142.096953485983,150.940877318324,137.378860310791,False,True,False,False,False,False,False,1200,bornholm
44,119,43,0,False,True,46,True,True,6,8,True,False,2,0.0,0.0,0.0,4.03953814574791,999.0,304.459277242685,142.096953485983,150.940877318324,137.378860310791,False,False,False,False,False,False,False,300,bornholm
45,119,43,1,True,True,46,True,True,6,8,False,False,2,0.0,0.0,0.0,4.03953814574791,999.0,304.459277242685,142.096953485983,150.940877318324,137.378860310791,False,False,False,False,False,False,False,300,vesterhavet
46,119,44,0,False,True,46,True,True,6,8,False,True,2,0.0,0.0,0.0,4.03953814574791,999.0,304.459277242685,142.096953485983,150.940877318324,137.378860310791,False,True,False,False,False,False,True,0,bornholm
47,119,44,1,True,True,46,True,True,6,8,False,False,2,0.0,0.0,0.0,4.03953814574791,999.0,304.459277242685,142.096953485983,150.940877318324,137.378860310791,False,False,False,False,False,False,False,0,anholt
48,204,57,0,True,False,40,False,False,5,7,False,False,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,False,False,False,False,False,True,100,bornholm
49,204,57,1,False,False,40,False,False,5,7,False,False,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,False,False,False,False,True,False,600,bornholm
50,204,58,0,False,False,40,False,False,5,7,False,True,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,True,False,False,False,False,False,600,bornholm
51,204,58,1,True,False,40,False,False,5,7,False,False,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,False,False,False,True,False,False,0,anholt
52,204,59,1,True,False,40,False,False,5,7,False,False,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,False,False,False,False,False,False,100,vesterhavet
53,204,59,0,False,False,40,False,False,5,7,True,False,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,True,False,False,False,False,False,300,bornholm
54,204,60,0,True,False,40,False,False,5,7,False,True,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,True,False,False,False,False,True,50,bornholm
55,204,60,1,False,False,40,False,False,5,7,False,False,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,False,False,True,False,False,False,1200,anholt
56,250,65,0,True,False,60,False,False,6,6,False,True,0,0.038192174664833926,0.0,0.0,21.195363029296,999.0,383.549540024688,166.372060775633,66.4980310123818,67.92959816775769,True,False,False,False,False,False,True,300,bornholm
57,250,65,1,False,False,60,False,False,6,6,False,False,0,0.038192174664833926,0.0,0.0,21.195363029296,999.0,383.549540024688,166.372060775633,66.4980310123818,67.92959816775769,False,False,False,False,False,False,False,1200,jammerbugt
58,250,66,1,True,False,60,False,False,6,6,False,False,0,0.038192174664833926,0.0,0.0,21.195363029296,999.0,383.549540024688,166.372060775633,66.4980310123818,67.92959816775769,False,False,False,True,False,False,False,0,vesterhavet
59,250,66,0,False,False,60,False,False,6,6,False,False,0,0.038192174664833926,0.0,0.0,21.195363029296,999.0,383.549540024688,166.372060775633,66.4980310123818,67.92959816775769,False,False,False,False,False,False,False,0,bornholm
60,250,67,0,False,False,60,False,False,6,6,False,True,0,0.038192174664833926,0.0,0.0,21.195363029296,999.0,383.549540024688,166.372060775633,66.4980310123818,67.92959816775769,False,False,False,False,False,False,False,100,bornholm
61,250,67,1,True,False,60,False,False,6,6,False,False,0,0.038192174664833926,0.0,0.0,21.195363029296,999.0,383.549540024688,166.372060775633,66.4980310123818,67.92959816775769,False,False,False,False,True,False,False,0,moen
62,250,68,1,True,False,60,False,False,6,6,False,False,0,0.038192174664833926,0.0,0.0,21.195363029296,999.0,383.549540024688,166.372060775633,66.4980310123818,67.92959816775769,False,False,False,True,False,False,False,600,bornholm
63,250,68,0,False,False,60,False,False,6,6,True,False,0,0.038192174664833926,0.0,0.0,21.195363029296,999.0,383.549540024688,166.372060775633,66.4980310123818,67.92959816775769,False,True,False,False,False,False,True,1200,bornholm
64,338,73,0,True,True,47,False,True,5,4,False,True,0,0.0,0.0,0.0,1.47011132602946,999.0,300.068385891855,77.665379862203,251.007171794994,221.13556627514302,False,True,False,False,False,False,False,600,bornholm
65,338,73,1,False,True,47,False,True,5,4,False,False,0,0.0,0.0,0.0,1.47011132602946,999.0,300.068385891855,77.665379862203,251.007171794994,221.13556627514302,False,False,False,False,True,False,False,0,moen
66,338,74,0,False,True,47,False,True,5,4,False,False,0,0.0,0.0,0.0,1.47011132602946,999.0,300.068385891855,77.665379862203,251.007171794994,221.13556627514302,False,False,False,False,False,False,True,300,bornholm
67,338,74,1,True,True,47,False,True,5,4,False,False,0,0.0,0.0,0.0,1.47011132602946,999.0,300.068385891855,77.665379862203,251.007171794994,221.13556627514302,False,False,False,False,False,True,False,300,vesterhavet
68,338,75,0,False,True,47,False,True,5,4,True,False,0,0.0,0.0,0.0,1.47011132602946,999.0,300.068385891855,77.665379862203,251.007171794994,221.13556627514302,False,True,False,False,False,False,True,0,bornholm
69,338,75,1,True,True,47,False,True,5,4,False,False,0,0.0,0.0,0.0,1.47011132602946,999.0,300.068385891855,77.665379862203,251.007171794994,221.13556627514302,False,False,False,True,False,False,False,1200,jammerbugt
70,338,76,0,False,True,47,False,True,5,4,False,True,0,0.0,0.0,0.0,1.47011132602946,999.0,300.068385891855,77.665379862203,251.007171794994,221.13556627514302,True,False,False,False,False,False,False,50,bornholm
71,338,76,1,True,True,47,False,True,5,4,False,False,0,0.0,0.0,0.0,1.47011132602946,999.0,300.068385891855,77.665379862203,251.007171794994,221.13556627514302,False,False,False,False,False,False,False,300,bornholm
72,344,81,0,True,False,47,False,False,6,6,False,False,0,0.09462370603288156,0.0,0.013517672290411653,1.1234745148868301,999.0,177.246395339548,232.02473867797,319.857069170341,291.271587554481,False,False,False,False,False,False,True,100,bornholm
73,344,81,1,False,False,47,False,False,6,6,False,False,0,0.09462370603288156,0.0,0.013517672290411653,1.1234745148868301,999.0,177.246395339548,232.02473867797,319.857069170341,291.271587554481,False,False,False,False,False,True,False,600,bornholm
74,344,82,0,False,False,47,False,False,6,6,False,True,0,0.09462370603288156,0.0,0.013517672290411653,1.1234745148868301,999.0,177.246395339548,232.02473867797,319.857069170341,291.271587554481,False,True,False,False,False,False,False,600,bornholm
75,344,82,1,True,False,47,False,False,6,6,False,False,0,0.09462370603288156,0.0,0.013517672290411653,1.1234745148868301,999.0,177.246395339548,232.02473867797,319.857069170341,291.271587554481,False,False,False,False,True,False,False,0,anholt
76,344,83,1,True,False,47,False,False,6,6,False,False,0,0.09462370603288156,0.0,0.013517672290411653,1.1234745148868301,999.0,177.246395339548,232.02473867797,319.857069170341,291.271587554481,False,False,False,False,False,False,False,100,vesterhavet
77,344,83,0,False,False,47,False,False,6,6,True,False,0,0.09462370603288156,0.0,0.013517672290411653,1.1234745148868301,999.0,177.246395339548,232.02473867797,319.857069170341,291.271587554481,False,True,False,False,False,False,False,300,bornholm
78,344,84,1,False,False,47,False,False,6,6,False,False,0,0.09462370603288156,0.0,0.013517672290411653,1.1234745148868301,999.0,177.246395339548,232.02473867797,319.857069170341,291.271587554481,False,False,False,True,False,False,False,1200,anholt
79,344,84,0,True,False,47,False,False,6,6,False,True,0,0.09462370603288156,0.0,0.013517672290411653,1.1234745148868301,999.0,177.246395339548,232.02473867797,319.857069170341,291.271587554481,False,True,False,False,False,False,True,50,bornholm
80,436,89,1,True,False,67,True,True,5,4,False,False,0,0.03896417537395586,0.0,0.0,29.4392520120474,999.0,266.771226208615,92.3824976279998,206.673186299153,176.801580779302,False,False,False,False,True,False,False,0,moen
81,436,89,0,False,False,67,True,True,5,4,False,True,0,0.03896417537395586,0.0,0.0,29.4392520120474,999.0,266.771226208615,92.3824976279998,206.673186299153,176.801580779302,False,True,False,False,False,False,False,600,bornholm
82,436,90,0,False,False,67,True,True,5,4,False,False,0,0.03896417537395586,0.0,0.0,29.4392520120474,999.0,266.771226208615,92.3824976279998,206.673186299153,176.801580779302,False,False,False,False,False,False,True,300,bornholm
83,436,90,1,True,False,67,True,True,5,4,False,False,0,0.03896417537395586,0.0,0.0,29.4392520120474,999.0,266.771226208615,92.3824976279998,206.673186299153,176.801580779302,False,False,False,False,False,True,False,300,vesterhavet
84,436,91,0,False,False,67,True,True,5,4,True,False,0,0.03896417537395586,0.0,0.0,29.4392520120474,999.0,266.771226208615,92.3824976279998,206.673186299153,176.801580779302,False,True,False,False,False,False,True,0,bornholm
85,436,91,1,True,False,67,True,True,5,4,False,False,0,0.03896417537395586,0.0,0.0,29.4392520120474,999.0,266.771226208615,92.3824976279998,206.673186299153,176.801580779302,False,False,False,True,False,False,False,1200,jammerbugt
86,436,92,1,True,False,67,True,True,5,4,False,False,0,0.03896417537395586,0.0,0.0,29.4392520120474,999.0,266.771226208615,92.3824976279998,206.673186299153,176.801580779302,False,False,False,False,False,False,False,300,bornholm
87,436,92,0,False,False,67,True,True,5,4,False,True,0,0.03896417537395586,0.0,0.0,29.4392520120474,999.0,266.771226208615,92.3824976279998,206.673186299153,176.801580779302,True,False,False,False,False,False,False,50,bornholm
88,569,97,1,True,False,50,True,False,6,8,False,False,0,0.08090238906743442,0.0,0.0,0.339514347819234,999.0,113.933902789276,317.639077567622,405.48518514316805,376.899703527311,False,False,False,False,False,True,False,600,bornholm
89,569,97,0,False,False,50,True,False,6,8,False,False,0,0.08090238906743442,0.0,0.0,0.339514347819234,999.0,113.933902789276,317.639077567622,405.48518514316805,376.899703527311,False,False,False,False,False,False,True,100,bornholm
90,569,98,0,False,False,50,True,False,6,8,False,True,0,0.08090238906743442,0.0,0.0,0.339514347819234,999.0,113.933902789276,317.639077567622,405.48518514316805,376.899703527311,False,True,False,False,False,False,False,600,bornholm
91,569,98,1,True,False,50,True,False,6,8,False,False,0,0.08090238906743442,0.0,0.0,0.339514347819234,999.0,113.933902789276,317.639077567622,405.48518514316805,376.899703527311,False,False,False,False,True,False,False,0,anholt
92,569,99,0,False,False,50,True,False,6,8,True,False,0,0.08090238906743442,0.0,0.0,0.339514347819234,999.0,113.933902789276,317.639077567622,405.48518514316805,376.899703527311,False,True,False,False,False,False,False,300,bornholm
93,569,99,1,True,False,50,True,False,6,8,False,False,0,0.08090238906743442,0.0,0.0,0.339514347819234,999.0,113.933902789276,317.639077567622,405.48518514316805,376.899703527311,False,False,False,False,False,False,False,100,vesterhavet
94,569,100,1,True,False,50,True,False,6,8,False,False,0,0.08090238906743442,0.0,0.0,0.339514347819234,999.0,113.933902789276,317.639077567622,405.48518514316805,376.899703527311,False,False,False,True,False,False,False,1200,anholt
95,569,100,0,False,False,50,True,False,6,8,False,True,0,0.08090238906743442,0.0,0.0,0.339514347819234,999.0,113.933902789276,317.639077567622,405.48518514316805,376.899703527311,False,True,False,False,False,False,True,50,bornholm
96,731,105,0,False,False,57,True,False,5,8,False,False,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,True,False,False,False,False,False,False,0,bornholm
97,731,105,1,True,False,57,True,False,5,8,False,False,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,False,False,True,False,False,False,100,vesterhavet
98,731,106,1,True,False,57,True,False,5,8,False,False,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,False,False,True,False,False,False,300,bornholm
99,731,106,0,False,False,57,True,False,5,8,False,True,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,False,False,False,False,False,True,50,bornholm
100,731,107,0,False,False,57,True,False,5,8,False,False,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,False,False,False,False,False,True,600,bornholm
101,731,107,1,True,False,57,True,False,5,8,False,False,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,False,False,True,False,False,False,600,bornholm
102,731,108,0,False,False,57,True,False,5,8,False,True,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,True,False,False,False,False,False,False,1200,bornholm
103,731,108,1,True,False,57,True,False,5,8,False,False,0,0.0,0.0,0.0,1.28886864363781,999.0,404.677329225008,179.45147788694698,43.545025186778496,60.5988112177253,False,False,False,False,True,False,False,50,jammerbugt
104,832,113,0,False,True,24,True,False,3,5,False,True,2,0.0,0.0,0.0,9.514146530072459,999.0,305.388762451476,139.353866314886,150.734101820398,137.17208481286502,True,False,False,False,False,False,False,0,bornholm
105,832,113,1,True,True,24,True,False,3,5,False,False,2,0.0,0.0,0.0,9.514146530072459,999.0,305.388762451476,139.353866314886,150.734101820398,137.17208481286502,False,False,False,False,True,False,False,50,moen
106,832,114,1,True,True,24,True,False,3,5,False,False,2,0.0,0.0,0.0,9.514146530072459,999.0,305.388762451476,139.353866314886,150.734101820398,137.17208481286502,False,False,False,False,False,False,False,300,vesterhavet
107,832,114,0,False,True,24,True,False,3,5,True,False,2,0.0,0.0,0.0,9.514146530072459,999.0,305.388762451476,139.353866314886,150.734101820398,137.17208481286502,False,False,False,False,False,False,True,1200,bornholm
108,832,115,1,True,True,24,True,False,3,5,False,False,2,0.0,0.0,0.0,9.514146530072459,999.0,305.388762451476,139.353866314886,150.734101820398,137.17208481286502,False,False,False,True,False,False,False,1200,anholt
109,832,115,0,False,True,24,True,False,3,5,False,False,2,0.0,0.0,0.0,9.514146530072459,999.0,305.388762451476,139.353866314886,150.734101820398,137.17208481286502,False,False,False,False,False,False,True,1200,bornholm
110,832,116,1,True,True,24,True,False,3,5,False,False,2,0.0,0.0,0.0,9.514146530072459,999.0,305.388762451476,139.353866314886,150.734101820398,137.17208481286502,False,False,False,False,False,True,False,100,bornholm
111,832,116,0,False,True,24,True,False,3,5,False,False,2,0.0,0.0,0.0,9.514146530072459,999.0,305.388762451476,139.353866314886,150.734101820398,137.17208481286502,True,False,False,False,False,False,False,0,bornholm
112,873,121,0,False,True,25,False,False,5,2,False,False,0,0.0,0.0,0.0,0.752580609414171,999.0,304.805511449407,145.611054434836,150.74493912242698,137.18292211489398,True,False,False,False,False,False,False,0,bornholm
113,873,121,1,True,True,25,False,False,5,2,False,False,0,0.0,0.0,0.0,0.752580609414171,999.0,304.805511449407,145.611054434836,150.74493912242698,137.18292211489398,False,False,False,True,False,False,False,100,vesterhavet
114,873,122,0,True,True,25,False,False,5,2,False,True,0,0.0,0.0,0.0,0.752580609414171,999.0,304.805511449407,145.611054434836,150.74493912242698,137.18292211489398,False,False,False,False,False,False,True,50,bornholm
115,873,122,1,False,True,25,False,False,5,2,False,False,0,0.0,0.0,0.0,0.752580609414171,999.0,304.805511449407,145.611054434836,150.74493912242698,137.18292211489398,False,False,False,True,False,False,False,300,bornholm
116,873,123,0,False,True,25,False,False,5,2,False,False,0,0.0,0.0,0.0,0.752580609414171,999.0,304.805511449407,145.611054434836,150.74493912242698,137.18292211489398,False,False,False,False,False,False,True,600,bornholm
117,873,123,1,True,True,25,False,False,5,2,False,False,0,0.0,0.0,0.0,0.752580609414171,999.0,304.805511449407,145.611054434836,150.74493912242698,137.18292211489398,False,False,False,True,False,False,False,600,bornholm
118,873,124,0,False,True,25,False,False,5,2,False,True,0,0.0,0.0,0.0,0.752580609414171,999.0,304.805511449407,145.611054434836,150.74493912242698,137.18292211489398,True,False,False,False,False,False,False,1200,bornholm
119,873,124,1,True,True,25,False,False,5,2,False,False,0,0.0,0.0,0.0,0.752580609414171,999.0,304.805511449407,145.611054434836,150.74493912242698,137.18292211489398,False,False,False,False,True,False,False,50,jammerbugt
120,1054,129,0,True,False,27,False,False,5,4,False,False,0,0.0,0.0,0.0,8.06000284761689,999.0,312.169771332518,145.146659658166,145.80681871092102,132.221925099821,True,False,False,False,False,False,True,100,bornholm
121,1054,129,1,False,False,27,False,False,5,4,False,False,0,0.0,0.0,0.0,8.06000284761689,999.0,312.169771332518,145.146659658166,145.80681871092102,132.221925099821,False,False,False,False,True,False,False,50,bornholm
122,1054,130,1,True,False,27,False,False,5,4,False,False,0,0.0,0.0,0.0,8.06000284761689,999.0,312.169771332518,145.146659658166,145.80681871092102,132.221925099821,False,False,False,False,False,True,False,600,moen
123,1054,130,0,False,False,27,False,False,5,4,False,True,0,0.0,0.0,0.0,8.06000284761689,999.0,312.169771332518,145.146659658166,145.80681871092102,132.221925099821,False,True,False,False,False,False,False,1200,bornholm
124,1054,131,1,False,False,27,False,False,5,4,False,False,0,0.0,0.0,0.0,8.06000284761689,999.0,312.169771332518,145.146659658166,145.80681871092102,132.221925099821,False,False,False,False,False,False,False,300,vesterhavet
125,1054,131,0,True,False,27,False,False,5,4,True,False,0,0.0,0.0,0.0,8.06000284761689,999.0,312.169771332518,145.146659658166,145.80681871092102,132.221925099821,False,False,False,False,False,False,False,300,bornholm
126,1054,132,0,False,False,27,False,False,5,4,False,True,0,0.0,0.0,0.0,8.06000284761689,999.0,312.169771332518,145.146659658166,145.80681871092102,132.221925099821,False,True,False,False,False,False,True,0,bornholm
127,1054,132,1,True,False,27,False,False,5,4,False,False,0,0.0,0.0,0.0,8.06000284761689,999.0,312.169771332518,145.146659658166,145.80681871092102,132.221925099821,False,False,False,False,False,False,False,0,anholt
128,1207,145,0,False,True,29,False,False,2,7,True,False,0,0.0,0.0,0.0,8.06000284761689,999.0,312.169771332518,145.146659658166,145.80681871092102,132.221925099821,False,True,False,False,False,False,True,100,bornholm
129,1207,145,1,True,True,29,False,False,2,7,False,False,0,0.0,0.0,0.0,8.06000284761689,999.0,312.169771332518,145.146659658166,145.80681871092102,132.221925099821,False,False,False,False,True,False,False,0,anholt
130,1207,146,1,False,True,29,False,False,2,7,False,False,0,0.0,0.0,0.0,8.06000284761689,999.0,312.169771332518,145.146659658166,145.80681871092102,132.221925099821,False,False,False,False,False,False,False,100,moen
